Fecha:,12/11/2023 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 95 E10,Precio gasolina 95 E5 Premium,Precio gasolina 98 E5,Precio gasolina 98 E10,Precio gasóleo A,Precio gasóleo Premium,Precio gasóleo B,Precio gasóleo C,Precio bioetanol,% bioalcohol,Precio biodiésel,% éster metílico,Precio gases licuados del petróleo,Precio gas natural comprimido,Precio gas natural licuado,Precio hidrógeno,Rótulo,Horario
SEVILLA,ARAHAL,ARAHAL,41600,CALLE VILLAMARTÍN 1,D,-5.549639,37.256722,08/11/2023 06:31,1.669,,,,,1.719,,,,,,,,,,,,CEPSA,L-D: 06:00-22:00
SEVILLA,ARAHAL,ARAHAL,41600,CR A-92 44,D,-5.564444,37.255611,12/11/2023 00:00,1.639,,,1.749,,1.689,1.739,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
SEVILLA,ARAHAL,ARAHAL,41600,CR A-92 44,I,-5.565806,37.254917,12/11/2023 00:00,1.639,,,1.749,,1.689,1.739,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
SEVILLA,ARAHAL,ARAHAL,41600,CALLE VILLAMARTIN S/N,N,-5.550167,37.251889,02/11/2023 20:30,1.661,,,1.819,,1.711,1.819,,,,,,,,,,,BP,L-D: 06:30-22:30
SEVILLA,ARAHAL,ARAHAL,41600,CARRETERA ARAHAL-EL CORONIL KM. 11,D,-5.555111,37.234833,10/11/2023 19:15,,,,,,1.502,,1.199,,,,,,,,,,S.C.A. LABRADORES DE LA CAMPIÑA,L-D: 07:00-21:00
SEVILLA,ARAHAL,ARAHAL,41600,AVENIDA VIRGEN DE MONTEMAYOR 15,D,-5.552722,37.247056,10/11/2023 11:46,1.589,,,,,1.499,,,,,,,,,,,,BALLENOIL,L-D: 24H
SEVILLA,AZNALCÁZAR,AZNALCAZAR,41849,CARRETERA A-473 KM. 1,N,-6.242000,37.311583,06/11/2023 09:48,1.629,,,,,1.599,1.639,,,,,,,,,,,AGLA AZNALCAZAR,L-S: 06:00-23:00; D: 08:00-23:00
SEVILLA,AZNALCÓLLAR,AZNALCOLLAR,41870,AVENIDA ANDALUCIA S/N,I,-6.267111,37.516667,10/11/2023 12:45,1.639,,,,,1.681,1.737,,,,,,,,,,,CEPSA,L-D: 06:00-22:00
SEVILLA,BADOLATOSA,BADOLATOSA,41570,CALLE EXTRAMUROS S/N,D,-4.694361,37.272111,30/10/2023 09:46,,,,,,1.544,,1.167,,,,,,,,,,S.C.A. NTRA. SRA. DE LA FUENSANTA,L-V: 08:00-18:00; S: 08:00-13:00
SEVILLA,BADOLATOSA,BADOLATOSA,41570,CARRETERA BADOLATOSA KM. 0300,D,-4.677583,37.304000,09/11/2023 10:12,1.649,,,,,1.629,,1.319,,,,,,,,,,GEDS,L-S: 07:00-21:00
SEVILLA,BENACAZÓN,BENACAZON,41805,CARRETERA A-473 KM. 2800,D,-6.200500,37.362056,11/11/2023 12:15,1.559,,,1.799,,1.549,1.629,,,,,,,0.969,,,,AREA DE SERVICIO LAS NIEVES *,L-D: 24H
SEVILLA,BENACAZÓN,BENACAZON,41805,CARRETERA A-474 KM. 19,I,-6.211083,37.309333,06/11/2023 21:55,1.509,,,,,1.482,1.582,1.239,,,,,,,,,,LA JULIANA,L-D: 24H
SEVILLA,BOLLULLOS DE LA MITACIÓN,BOLLULLOS DE LA MITACION,41110,CARRETERA BOLLULLOS DE LA MITACION-UMBRETE KM. 2500,D,-6.144389,37.362583,09/11/2023 02:30,1.649,,,,,1.564,1.624,,,,,,,,,,,GALP,L-D: 24H
SEVILLA,BOLLULLOS DE LA MITACIÓN,BOLLULLOS DE LA MITACION,41110,CALLE CALVARIO 103,D,-6.140306,37.333167,07/11/2023 14:04,1.559,,,,,1.529,,,,,,,,,,,,AYBCARBURANTES,L-D: 07:00-22:00
SEVILLA,BOLLULLOS DE LA MITACIÓN,BOLLULLOS DE LA MITACION,41110,POLIGONO POLÍGONO INDUSTRIAL P.I.B.O. - PARC. 295 Y 296 295,N,-6.138417,37.350444,12/11/2023 06:03,1.649,,,1.789,,1.589,1.649,,,,,,,,,,,GALP,L-D: 06:00-22:00
SEVILLA,BOLLULLOS DE LA MITACIÓN,BOLLULLOS DE LA MITACION,41110,AVENIDA JUAN PABLO II 6,D,-6.139000,37.334361,11/11/2023 11:43,1.648,,,,,1.538,,,,,,,,,,,,ESC,L-D: 24H
SEVILLA,BORMUJOS,BORMUJOS,41930,CALLE FRANCISCO TOMAS Y VALIENTE 46,I,-6.064972,37.381111,07/11/2023 09:38,1.568,,,,,1.498,,,,,,,,,,,,AGLA,L-D: 24H
SEVILLA,BORMUJOS,BORMUJOS,41930,AVENIDA JUAN DIEGO 68,D,-6.080111,37.373472,06/11/2023 09:14,1.569,,,,,1.499,,,,,,,,,,,,AGLA ES AGROENERGETICA LG,L-D: 24H
SEVILLA,BORMUJOS,BORMUJOS,41930,CARRETERA BORMUJOS-CASTILLEJA DE LA CUESTA KM. S/N,D,-6.066500,37.377250,11/11/2023 10:59,1.559,,,,,1.495,,,,,,,,,,,,BALLENOIL,L-D: 24H
SEVILLA,BORMUJOS,BORMUJOS,41930,CARRETERA SE-625 KM. 1150,I,-6.080472,37.374667,12/11/2023 00:00,1.659,,,1.809,,1.709,1.799,,,,,,,,,,,REPSOL,L-D: 24H
SEVILLA,BORMUJOS,BORMUJOS,41930,AVENIDA AVENIDA DE TOMAS Y VALIENTE 1,D,-6.064306,37.381194,09/11/2023 11:16,1.639,,,1.779,,1.669,1.759,,,,,,,,,,,BP ALJAROIL S.L.,L-D: 24H
SEVILLA,BORMUJOS,BORMUJOS,41930,CARRETERA SE-620 KM. 08,D,-6.066056,37.377806,06/11/2023 09:52,1.639,,,,,1.579,1.779,,,,,,,,,,,REPSOL,L-V: 05:30-23:30; S-D: 06:00-23:00
SEVILLA,BORMUJOS,BORMUJOS,41930,CARRETERA SE-620 C.CUESTA-BOLLULLOS KM. 3,D,-6.087972,37.365750,10/11/2023 15:00,1.624,,,1.764,,1.554,1.634,,,,,,,,,,,SHELL,L-D: 06:00-22:00
SEVILLA,BRENES,BRENES,41310,AVENIDA DE SEVILLA S/N,I,-5.878111,37.543417,11/11/2023 00:00,1.639,,,,,1.675,1.739,1.379,,,,,,,,,,CEPSA,L-D: 06:00-22:00
SEVILLA,BRENES,BRENES,41310,CALLE JUNCAL (EL) 12,D,-5.880389,37.541944,08/11/2023 15:32,1.539,,,,,1.499,,,,,,,,,,,,LOW COST LM EXPRESS,L-D: 24H
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,CARRETERA SE-5206 KM. 04,I,-5.935278,36.971639,11/11/2023 11:25,,,,,,1.500,,1.169,,,,,,,,,,AGRECAS.C.A,L-D: 24H
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,NACIONAL IV km 59450,D,-5.866278,36.971750,06/11/2023 10:35,1.698,,,,,1.698,,,,,,,,,,,,REPSOL,L-V: 06:00-22:00; S: 07:00-13:00
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,AVENIDA JESUS NAZARENO 99,D,-5.940250,36.992250,12/11/2023 09:46,1.648,,,,,1.579,,1.269,,,,,,,,,,LAVABU,L-D: 24H
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,AVENIDA PABLO IGLESIAS 80,D,-5.948944,36.976306,10/11/2023 15:29,1.609,,,,,1.509,,,,,,,,,,,,ESTACIONES DE SERVICIO GASOLIVIA,L-D: 24H
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,AVENIDA FEDERICO GARCIA LORCA 51,D,-5.935417,36.988833,11/11/2023 00:01,1.649,,,,,1.588,,1.289,,,,,,,,,,RED AHORRO ,L-D: 06:00-22:00
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,CARRETERA A-471 KM. 16600,I,-5.960667,36.974917,10/11/2023 14:30,1.659,,,1.799,,1.649,1.729,,,,,,,,,,,SHELL,L-D: 05:30-23:30
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,CALLE BLAS INFANTE 43,I,-5.935167,36.984917,11/11/2023 00:01,1.689,,,1.729,,1.639,1.699,1.279,,,,,,,,,,CEPSA,L-D: 24H
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,AP-4 km 45,I,-5.938889,37.000861,09/11/2023 10:00,1.659,,,1.799,,1.699,1.789,,,,,,,0.971,,,,ENI,L-D: 24H
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,POLIGONO MARISMILLAS  KM  2 2,D,-5.999778,37.001583,10/11/2023 12:52,,,,,,,,1.103,,,,,,,,,,COOPERATIVA,L-D: 24H
SEVILLA,CABEZAS DE SAN JUAN (LAS),MARISMILLAS,41730,POLIGONO MARISMILLAS S/N,D,-6.000194,37.002333,06/11/2023 06:00,1.648,,,,,1.628,,1.298,,,,,,,,,,MORA Y CIUDAD COMBUSTIBLES ,L-S: 06:30-21:30; D: 08:00-21:00
SEVILLA,CAMAS,CAMAS,41900,CARRETERA EXTREMADURA KM. 28,D,-6.035972,37.415194,10/11/2023 14:00,1.564,,,1.844,,1.524,,,,,,,,0.934,,,,7267,L-D: 24H
SEVILLA,CAMAS,CAMAS,41900,CALLE SANTA CRUZ 4,D,-6.036389,37.418000,10/11/2023 16:03,1.534,,,,,1.499,,,,,,,,,,,,BALLENOIL,L-D: 24H
SEVILLA,CAMAS,CAMAS,41900,CALLE SAN JUAN DE AZNALFARACHE ,D,-6.031444,37.385583,11/11/2023 00:00,1.669,,,1.811,,1.699,1.789,,,,,,,,,,,BP VEGA DEL REY,L-D: 06:30-22:30
SEVILLA,CAMAS,CAMAS,41900,CALLE C/ POETA MUÑOZ SAN ROMÁN ,N,-6.030722,37.390778,10/11/2023 12:15,1.649,,,1.799,,1.659,1.699,,,,,,,,,,,CARREFOUR,L-D: 24H
SEVILLA,CAMAS,CAMAS,41900,CR SE-610 09,D,-6.026333,37.381722,12/11/2023 00:00,1.669,,,1.789,,1.689,1.779,,,,,,,0.969,,,,REPSOL,L-D: 06:00-22:00
SEVILLA,CAMPANA (LA),CAMPANA (LA),41429,AUTOVIA AUTOVIA A4 KM. 483,D,-5.389056,37.508139,10/11/2023 14:57,1.519,,,,,1.479,1.519,,,,,,,,,,,RUTA 4,L-D: 06:00-22:00
SEVILLA,CAMPANA (LA),CAMPANA (LA),41429,AUTOVIA A-4 KM. 482100,D,-5.379528,37.506722,08/11/2023 22:15,1.689,,,,,1.699,1.749,,,,,,,,,,,CEPSA,L-D: 24H
SEVILLA,CAMPANA (LA),CAMPANA (LA),41429,AVENIDA DE LORA DEL RIO S/N,D,-5.429139,37.572111,08/11/2023 18:30,1.569,,,,,1.569,,1.249,,,,,,,,,,MEROIL,L-D: 24H
SEVILLA,CAMPANA (LA),CAMPANA (LA),41429,AVDA. CARMONA S/N,N,-5.430528,37.570889,06/11/2023 14:04,,,,,,1.518,,1.179,,,,,,,,,,CEPSA,L-D: 24H
SEVILLA,CAMPANA (LA),CAMPANA (LA),41429,CR N-4 487,I,-5.441361,37.505306,12/11/2023 00:00,1.669,,,1.799,,1.719,1.769,,,,,,,,,,,REPSOL,L-D: 24H
SEVILLA,CAÑADA ROSAL,CAÑADA ROSAL,41439,PROLONGACIO/PROLONGACIÓN BLAZCO IBAÑEZ S,D,-5.214806,37.600861,09/11/2023 17:22,,,,,,1.549,,1.230,,,,,,,,,,LA CARROSALEÑA S.C.A,L-S: 09:00-19:00
SEVILLA,CAÑADA ROSAL,CAÑADA ROSAL,41439,CARRETERA SE-9104 KM. 11250,I,-5.200139,37.592139,06/11/2023 15:26,,,,,,1.546,,,,,,,,,,,,COENCA,L-V: 06:00-22:00; S: 06:00-14:00
SEVILLA,CAÑADA ROSAL,CAÑADA ROSAL,41439,CARRETERA SE-135 KM. 035,I,-5.201000,37.594389,06/11/2023 20:07,1.819,,,,,1.769,,1.299,,,,,,,,,,GASOLINERA CAÑADA ROSAL S.L.,L-S: 07:00-21:00
SEVILLA,CANTILLANA,CANTILLANA,41320,CALLE ALFAREROS 11,D,-5.819389,37.615806,11/11/2023 10:59,1.539,,,,,1.499,,,,,,,,,,,,BALLENOIL,L-D: 24H
SEVILLA,CANTILLANA,CANTILLANA,41320,CARRETERA A-8005 KM. 215,D,-5.805278,37.576778,10/11/2023 12:14,1.609,,,1.899,,1.659,1.659,1.259,,,,,,0.889,,,,A.S LA ESTACION-AGLA,L-D: 24H
SEVILLA,CANTILLANA,CANTILLANA,41320,CARRETERA A-436 KM. 5300,D,-5.833694,37.617278,10/11/2023 12:11,1.609,,,,,1.659,1.659,,,,,,,,,,,E.S. LOS PAJARES-AGLA,L-D: 06:00-22:00
SEVILLA,CANTILLANA,CANTILLANA,41320,AVENIDA GRANADA 3,I,-5.819833,37.615667,12/11/2023 00:00,1.609,,1.649,,,1.659,1.709,,,,,,,,,,,PETRONOR,L-V: 06:00-21:00; S: 06:00-20:00; D: 08:00-20:00
SEVILLA,CANTILLANA,CANTILLANA,41320, CARRETERA ESTACIÓN S/N ,D,-5.820083,37.605389,11/11/2023 09:46,1.619,,,,,1.669,1.729,1.279,,,,,,,,,,REPSOL,L-D: 06:00-22:00
SEVILLA,CARMONA,CARMONA,41410,CARRETERA N-4 KM. 5195,D,-5.769167,37.451111,12/11/2023 00:00,1.669,,,1.799,,1.689,1.739,1.290,,,,,,,,,,REPSOL,L-D: 06:00-22:00
SEVILLA,CARMONA,CARMONA,41410,AUTOVIA A-92 KM. 24,D,-5.711833,37.295528,08/11/2023 10:18,1.654,,,1.786,,1.695,1.761,,,,,,,,,,,CEPSA,L-V: 06:00-22:00; S-D: 07:00-22:00
SEVILLA,CARMONA,CARMONA,41410,AUTOVIA A-92 KM. 24000,I,-5.711278,37.296194,08/11/2023 10:17,1.654,,,1.786,,1.695,1.761,,,,,,,,,,,CEPSA,L-V: 06:00-22:00
SEVILLA,CARMONA,CARMONA,41410,AUTOVIA A-4 KM. 497,D,-5.541306,37.483806,06/11/2023 23:27,1.649,,,,,1.679,,1.309,,,,,,0.906,,,,AGLA,L-V: 24H; S: 00:00-22:00; D: 11:00-23:59
SEVILLA,CARMONA,CARMONA,41410,CARRETERA BRENES KM. 12,N,-5.654000,37.480806,06/11/2023 09:14,,,,,,1.497,,1.169,,,,,,,,,,AGRICOLA CARMONENSE S.C.A.,L-D: 24H
SEVILLA,CARMONA,CARMONA,41410,POLIGONO POLIGONO INDUSTRIAL BRENES-CALLE D-PARCELA 19 19,N,-5.658750,37.462056,06/11/2023 22:39,1.549,,,,,1.589,,,,,,,,,,,,SARAS ENERGIA,L-D: 06:00-22:00
SEVILLA,CARMONA,CARMONA,41410,POLIGONO DE BRENES CALLE H 52,N,-5.656528,37.460611,11/11/2023 10:59,1.527,,,,,1.489,,,,,,,,,,,,BALLENOIL,L-D: 24H
SEVILLA,CARMONA,CARMONA,41410,CARRETERA CARRETERA N-IV KM. 507,D,-5.633444,37.468417,11/11/2023 14:01,1.539,,,,,1.469,,,,,,,,,,,,SEDIGAS S.L.,L-D: 06:00-22:00
SEVILLA,CARMONA,CARMONA,41410,CARRETERA SE-122 KM. 065,D,-5.644111,37.482583,06/11/2023 22:37,1.549,,,,,1.589,,1.326,,,,,,,,,,SAN TEODOMIRO,L-D: 06:00-22:00
SEVILLA,CARMONA,CARMONA,41410,PASEO PASEO CRUZ DEL CARMEN S/N,D,-5.650917,37.465056,12/11/2023 00:00,1.609,,1.639,,,1.659,1.749,,,,,,,,,,,REPSOL,L-S: 06:00-22:00; D: 09:00-14:00
SEVILLA,CARMONA,CARMONA,41410,CALLE SEVILLA 82,D,-5.650389,37.467389,12/11/2023 00:00,1.609,,,1.759,,1.659,1.749,,,,,,,,,,,REPSOL,L-V: 06:00-21:00; S: 06:00-20:00; D: 08:00-20:00
SEVILLA,CARMONA,CARMONA,41410,CARRETERA N-IV KM. 51130,I,-5.650028,37.467389,12/11/2023 00:00,1.639,,,,,1.659,1.725,1.300,,,,,,,,,,CEPSA,L-S: 06:00-22:00
SEVILLA,CARMONA,CARMONA,41410,CARRETERA S-206 KM. 69,I,-5.757167,37.426944,11/11/2023 12:27,1.539,,,,,1.489,,,,,,,,,,,,FRAMA ESTACIONES,L-D: 24H
SEVILLA,CARMONA,CARMONA,41410,POLIGONO IND. EL PILERO C/ALBARDONEROS 2,N,-5.651056,37.479694,08/11/2023 15:06,1.596,,,,,1.646,,1.316,,,,,,,,,,CARBURANTES AVICAN,L-D: 06:00-22:00
SEVILLA,CARMONA,CARMONA,41410,CALLE ALABARDERO P.I.EL PILERO S/N,D,-5.647556,37.478917,31/10/2023 12:58,1.539,,,,,1.499,,,,,,,,,,,,BURBUJAS,L-D: 24H
SEVILLA,CARMONA,CARMONA,41410,CALLE MERCURIO 22,N,-5.779556,37.439222,07/11/2023 12:01,1.599,,,,,1.599,,,,,,,,,,,,OPERADORA SEVILLANA,L-D: 24H
SEVILLA,CARRIÓN DE LOS CÉSPEDES,CARRION DE LOS CESPEDES,41820,AUTOPISTA AUTOPISTA SEVILLA-HUELVA KM. 28,I,-6.323778,37.358194,11/11/2023 00:00,1.689,,,1.831,,1.709,1.799,,,,,,,,,,,BP A-49 PILAS,L-D: 24H
SEVILLA,CASARICHE,CASARICHE,41580,CALLE CARRETERA DE HERRERA 1,I,-4.765083,37.296556,12/11/2023 00:00,1.609,,,,,1.659,1.679,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
SEVILLA,CASARICHE,CASARICHE,41580,CARRETERA DE ESTEPA 19,D,-4.764528,37.295972,06/11/2023 20:41,,,,,,1.550,,1.180,,,,,,,,,,41037733,L-D: 06:00-10:00
SEVILLA,CASARICHE,CASARICHE,41580,CALLE CARBONEROS 6,D,-4.778722,37.290583,01/11/2023 09:41,1.559,,,,,1.499,,,,,,,,,,,,GASOLINERA SANTA BARBARA,L-D: 24H
SEVILLA,CASTILBLANCO DE LOS ARROYOS,CASTILBLANCO ARROYOS,41230,CARRETERA 433 KM. 34100,D,-5.988222,37.669889,12/11/2023 00:00,1.609,,1.649,,,1.659,1.729,,,,,,,,,,,REPSOL,L: 06:00-21:00
SEVILLA,CASTILLEJA DE LA CUESTA,CASTILLEJA DE LA CUESTA,41950,CENTRO COMERCIAL AIRESUR-IKEA S/N,N,-6.046361,37.385722,10/11/2023 15:23,1.659,,,1.799,,1.689,1.779,,,,,,,,,,,BP BENCIR(IKEA-CASTILLEJA),L-D: 24H
SEVILLA,CASTILLEJA DE LA CUESTA,CASTILLEJA DE LA CUESTA,41950,CALLE CAMILO JOSE CELA 7,N,-6.050667,37.383611,30/10/2023 15:07,1.585,,,,,1.539,1.559,,,,,,,,,,,EUROPA 1,L-D: 24H
SEVILLA,CASTILLO DE LAS GUARDAS (EL),ARROYO DE LA PLATA,41890,CARRETERA NACIONAL 433 KM. 47,I,-6.253528,37.678250,06/11/2023 19:04,1.589,,,,,1.649,1.729,,,,,,,,,,,AGLA,L-D: 06:00-22:00
SEVILLA,CASTILLO DE LAS GUARDAS (EL),CASTILLO DE LAS GUARDAS,41890,CARRETERA NACIONAL 433 KM. 518,D,-6.299944,37.706000,10/11/2023 17:00,1.619,,,,,1.669,,,,,,,,,,,,ESTACION EL CASTILLO,L-D: 06:00-22:00
SEVILLA,CAZALLA DE LA SIERRA,CAZALLA DE LA SIERRA,41370,CARRETERA A-455 KM. 0,D,-5.758944,37.936528,10/11/2023 13:12,1.689,,,,,1.709,1.769,,,,,,,,,,,CEPSA,L-V: 07:00-14:00
SEVILLA,CAZALLA DE LA SIERRA,CAZALLA DE LA SIERRA,41370,A-432 km 455,D,-5.763222,37.922250,10/11/2023 13:13,1.669,,1.729,,,1.689,1.749,1.459,,,,,,,,,,CEPSA,L-D: 24H
SEVILLA,CONSTANTINA,CONSTANTINA,41450,CALLE ARZOBISPO S/N,I,-5.622194,37.867417,03/11/2023 14:08,,,,,,1.644,,,,,,,,,,,,VIRGEN DEL ROBLEDO SCA,L-S: 08:00-15:00 y 16:00-19:00
SEVILLA,CONSTANTINA,CONSTANTINA,41450,CARRETERA C-432 KM. 742,D,-5.618500,37.862111,11/11/2023 09:52,1.669,,,1.809,,1.699,1.729,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41100,CL AVENIDA BLAS INFANTE 41,I,-6.059472,37.292389,06/11/2023 15:50,1.699,,,1.840,,1.749,1.839,,,,,,,0.969,,,,REPSOL,L-D: 06:00-23:00
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41100,AVDA. BATÁN 85,N,-6.046944,37.292556,02/11/2023 10:44,1.629,,,,,1.629,,,,,,,,,,,,E.S. EL ROCIO,L-D: 06:30-23:00
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41100,AVENIDA BLANCA PALOMA S/N,N,-6.061944,37.282389,10/11/2023 13:58,1.589,,,,,1.539,,,,,,,,,,,,Q8 EASY,L-D: 24H
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41100,ACCESO CTR. SEVILLA - CORIA KM. 11 ,D,-6.058278,37.293750,12/11/2023 10:20,1.589,,,,,1.539,,,,,,,,,,,,PLENOIL,L-D: 24H
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41110,CARRETERA CTRA. SE-647 ALMENSILLA-CORIA KM 8.320 KM. 8320,D,-6.071944,37.289778,09/11/2023 12:09,1.579,,,,,1.599,,,,,,,,,,,,E.S. IÑIGO,L-D: 06:30-22:30
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41110,AVENIDA PALOMARES 104,D,-6.053139,37.295861,11/11/2023 10:59,1.579,,,,,1.529,,,,,,,,,,,,BALLENOIL,L-D: 24H
SEVILLA,CORIPE,CORIPE,41780,AV PABLO PICASSO 36,D,-5.439799,36.972849,06/11/2023 09:14,1.670,,,,,1.600,,1.185,,,,,,,,,,CEPSA,L-D: 07:00-22:30
SEVILLA,CORONIL (EL),CORONIL (EL),41760,CALLE COLON 9,D,-5.635361,37.080361,12/11/2023 00:00,1.609,,,,,1.659,,,,,,,,,,,,REPSOL,L-S: 06:00-21:00; D: 06:00-14:00
SEVILLA,CORONIL (EL),CORONIL (EL),41760,CARRETERA A-375 KM. 24,D,-5.608639,37.017917,10/11/2023 10:29,1.619,,,,,1.639,,,,,,,,,,,,SOL,L-V: 06:00-22:00; S-D: 07:00-22:00
SEVILLA,CORONIL (EL),CORONIL (EL),41760,INDUSTRIA 9 (CASCO URBANO),N,-5.631500,37.079389,10/11/2023 13:12,,,,,,1.512,,1.077,,,,,,,,,,SCA SAN ROQUE,L-D: 06:00-23:00
SEVILLA,CORRALES (LOS),CORRALES (LOS),41657,LOS CORRALES - M. JARA (CTRA. A-360 km 1026),I,-4.974944,37.101917,06/11/2023 18:22,1.619,,,,,1.589,,1.180,,,,,,,,,,AGLA,L-S: 07:00-22:00; D: 08:00-21:00
SEVILLA,CORRALES (LOS),CORRALES (LOS),41657,POLIGONO INDUSTRIAL LOS BALDIOS S/N,N,-4.989111,37.103500,10/11/2023 16:00,1.520,,,,,1.500,,1.120,,,,,,,,,,CEPSA-LA DEHESA S.C.A.,L-D: 24H
SEVILLA,CUERVO DE SEVILLA (EL),CUERVO DE SEVILLA (EL),41749,CARRETERA NACIONAL IV KM. 6138,D,-6.031222,36.866639,10/11/2023 09:18,1.557,,,,,1.524,,,,,,,,,,,,ECONOIL,L-D: 24H
SEVILLA,CUERVO DE SEVILLA (EL),CUERVO DE SEVILLA (EL),41749,CARRETERA NACIONAL IV KM. 614500,D,-6.033889,36.863889,06/11/2023 00:00,,,,,,1.463,,,,,,,,,,,,COTREL,L-D: 24H
SEVILLA,CUERVO DE SEVILLA (EL),CUERVO DE SEVILLA (EL),41749,CALLE MANUEL LOPEZ DE SORIA 9,I,-6.040611,36.853167,06/11/2023 10:47,1.698,,,,,1.698,,,,,,,,,,,,REPSOL,L-S: 06:00-22:00; D: 08:00-14:00
SEVILLA,CUERVO DE SEVILLA (EL),CUERVO DE SEVILLA (EL),41749,CR. NACIONAL IV km 613700,I,-6.029806,36.867167,06/11/2023 10:46,1.698,,,,,1.698,,,,,,,,,,,,REPSOL,L-D: 06:00-22:30
SEVILLA,CUERVO DE SEVILLA (EL),CUERVO DE SEVILLA (EL),41749,CALLE TORNERO 4,N,-6.034944,36.858111,06/11/2023 11:30,1.558,,,,,1.498,,,,,,,,,,,,E.S. RODALABOTA,L: 06:30-22:30
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,CALLE ANFORA 5,D,-5.998722,37.266778,02/11/2023 19:02,1.699,,,,,1.679,,,,,,,,,,,,AGLA,L-V: 07:00-21:00; S: 08:00-14:00
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,AVENIDA ANDALUCIA 183,N,-5.920167,37.264111,12/11/2023 09:59,1.529,,,,,1.509,,,,,,,,,,,,PETROPRIX,L-D: 24H
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,CARRETERA ISLA MENOR S/N KM. S/N,D,-5.990278,37.281611,09/11/2023 12:15,1.629,,,,,1.619,,1.389,,,,,,,,,,BDMED,L-D: 24H
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,CALLE TAJO S/N,D,-5.905750,37.287806,10/11/2023 20:12,1.619,,,,,1.629,,,,,,,,,,,,AUTOFUEL EXPRESS,L-D: 24H
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,CARRERA N IV K.M.5524 2,D,-5.952611,37.295583,12/11/2023 00:00,1.639,,1.719,1.771,,1.669,1.749,,,,,,,0.979,,,,CEPSA,L-V: 07:00-21:00; S: 07:00-15:00
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,A-4 km 5524,I,-5.952556,37.296389,12/11/2023 00:00,1.639,,1.719,1.771,,1.669,1.749,,,,,,,1.009,,,,CEPSA,L-V: 07:00-21:00; S: 07:00-15:00
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,ROTONDA ADOLFO SUAREZ 54,N,-5.925028,37.298500,08/11/2023 13:00,1.669,,,1.809,,1.689,1.699,,,,,,,,,,,OCTANOS,L-S: 06:00-23:00; D: 07:00-23:00
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,AVENIDA DE ANDALUCIA 230,D,-5.920611,37.270389,09/11/2023 15:02,1.669,,,1.809,,1.699,1.769,,,,,,,,,,,CEPSA,L-D: 24H
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,C/ AVENIDA 28 DE FEBRERO 12,N,-5.915750,37.288194,10/11/2023 08:30,1.669,,,1.829,,1.689,1.769,,,,,,,,,,,REPSOL,L-D: 06:00-22:30
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,CR N-IV KM.  560.75,N,-5.927750,37.229889,10/11/2023 15:00,1.639,,,,,1.659,1.739,,,,,,,,,,,SHELL,L-D: 06:00-00:00
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,GL CATAELGALLO,N,-5.909611,37.279944,10/11/2023 14:00,1.669,,,1.809,,1.679,1.759,,,,,,,,,,,SHELL,L-D: 24H
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,CALLE AS SN,D,-5.990528,37.279806,10/11/2023 14:00,1.649,,,1.789,,1.689,1.769,,,,,,,,,,,SHELL,L-V: 06:00-22:00; S: 08:00-15:00
